322211,Corrugated and Solid Fiber Box Manufacturing,0.449,0.03,0.479,322210,"All GHGs, kg CO2e/2022 USD, purchaser price"
322212,Folding Paperboard Box Manufacturing,0.449,0.03,0.479,322210,"All GHGs, kg CO2e/2022 USD, purchaser price"
322219,Other Paperboard Container Manufacturing,0.449,0.03,0.479,322210,"All GHGs, kg CO2e/2022 USD, purchaser price"
322220,Paper Bag and Coated and Treated Paper Manufacturing,0.33,0.034,0.364,322220,"All GHGs, kg CO2e/2022 USD, purchaser price"
322230,Stationery Product Manufacturing,0.265,0.031,0.296,322230,"All GHGs, kg CO2e/2022 USD, purchaser price"
322291,Sanitary Paper Product Manufacturing,0.275,0.065,0.34,322291,"All GHGs, kg CO2e/2022 USD, purchaser price"
322299,All Other Converted Paper Product Manufacturing,0.305,0.038,0.343,322299,"All GHGs, kg CO2e/2022 USD, purchaser price"
323111,Commercial Printing (except Screen and Books),0.202,0.034,0.236,323110,"All GHGs, kg CO2e/2022 USD, purchaser price"
323113,Commercial Screen Printing,0.202,0.034,0.236,323110,"All GHGs, kg CO2e/2022 USD, purchaser price"
323117,Books Printing,0.202,0.034,0.236,323110,"All GHGs, kg CO2e/2022 USD, purchaser price"
323120,Support Activites for Printing,0.214,0.023,0.237,323120,"All GHGs, kg CO2e/2022 USD, purchaser price"
324110,Petroleum Refineries,0.248,0.022,0.27,324110,"All GHGs, kg CO2e/2022 USD, purchaser price"
324121,Asphalt Paving Mixture and Block Manufacturing,1.093,0.028,1.121,324121,"All GHGs, kg CO2e/2022 USD, purchaser price"
324122,Asphalt Shingle and Coating Materials Manufacturing,0.576,0.032,0.608,324122,"All GHGs, kg CO2e/2022 USD, purchaser price"
324191,Petroleum Lubricating Oil and Grease Manufacturing,0.359,0.032,0.391,324190,"All GHGs, kg CO2e/2022 USD, purchaser price"
324199,All Other Petroleum and Coal Products Manufacturing,0.359,0.032,0.391,324190,"All GHGs, kg CO2e/2022 USD, purchaser price"
325110,Petrochemical Manufacturing,0.794,0.016,0.811,325110,"All GHGs, kg CO2e/2022 USD, purchaser price"
325120,Industrial Gas Manufacturing,1.163,0.048,1.211,325120,"All GHGs, kg CO2e/2022 USD, purchaser price"
325130,Synthetic Dye and Pigment Manufacturing,0.406,0.027,0.432,325130,"All GHGs, kg CO2e/2022 USD, purchaser price"
325180,Other Basic Inorganic Chemical Manufacturing,0.974,0.036,1.01,325180,"All GHGs, kg CO2e/2022 USD, purchaser price"
325193,Ethyl Alcohol Manufacturing,1.166,0.018,1.184,325190,"All GHGs, kg CO2e/2022 USD, purchaser price"
325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",1.166,0.018,1.184,325190,"All GHGs, kg CO2e/2022 USD, purchaser price"
325199,All Other Basic Organic Chemical Manufacturing,1.166,0.018,1.184,325190,"All GHGs, kg CO2e/2022 USD, purchaser price"
325211,Plastics Material and Resin Manufacturing,1.022,0.024,1.045,325211,"All GHGs, kg CO2e/2022 USD, purchaser price"
325212,Synthetic Rubber Manufacturing,0.886,0.016,0.902,3252A0,"All GHGs, kg CO2e/2022 USD, purchaser price"
325220,Artificial and Synthetic Fibers and Filaments Manufacturing,0.886,0.016,0.902,3252A0,"All GHGs, kg CO2e/2022 USD, purchaser price"
325311,Nitrogenous Fertilizer Manufacturing,1.114,0.023,1.137,325310,"All GHGs, kg CO2e/2022 USD, purchaser price"
325312,Phosphatic Fertilizer Manufacturing,1.114,0.023,1.137,325310,"All GHGs, kg CO2e/2022 USD, purchaser price"
325314,Fertilizer (Mixing Only) Manufacturing,1.114,0.023,1.137,325310,"All GHGs, kg CO2e/2022 USD, purchaser price"
325320,Pesticide and Other Agricultural Chemical Manufacturing,0.433,0.031,0.463,325320,"All GHGs, kg CO2e/2022 USD, purchaser price"
325411,Medicinal and Botanical Manufacturing,0.151,0.037,0.189,325411,"All GHGs, kg CO2e/2022 USD, purchaser price"
325412,Pharmaceutical Preparation Manufacturing,0.045,0.053,0.099,325412,"All GHGs, kg CO2e/2022 USD, purchaser price"
325413,In-Vitro Diagnostic Substance Manufacturing,0.161,0.022,0.183,325413,"All GHGs, kg CO2e/2022 USD, purchaser price"
325414,Biological Product (except Diagnostic) Manufacturing,0.126,0.025,0.15,325414,"All GHGs, kg CO2e/2022 USD, purchaser price"
325510,Paint and Coating Manufacturing,0.264,0.027,0.291,325510,"All GHGs, kg CO2e/2022 USD, purchaser price"
325520,Adhesive Manufacturing,0.502,0.029,0.531,325520,"All GHGs, kg CO2e/2022 USD, purchaser price"
325611,Soap and Other Detergent Manufacturing,0.315,0.04,0.355,325610,"All GHGs, kg CO2e/2022 USD, purchaser price"
325612,Polish and Other Sanitation Good Manufacturing,0.315,0.04,0.355,325610,"All GHGs, kg CO2e/2022 USD, purchaser price"
325613,Surface Active Agent Manufacturing,0.315,0.04,0.355,325610,"All GHGs, kg CO2e/2022 USD, purchaser price"
325620,Toilet Preparation Manufacturing,0.136,0.058,0.194,325620,"All GHGs, kg CO2e/2022 USD, purchaser price"
325910,Printing Ink Manufacturing,0.355,0.031,0.386,325910,"All GHGs, kg CO2e/2022 USD, purchaser price"
325920,Explosives Manufacturing,0.472,0.028,0.5,3259A0,"All GHGs, kg CO2e/2022 USD, purchaser price"
325991,Custom Compounding of Purchased Resins,0.472,0.028,0.5,3259A0,"All GHGs, kg CO2e/2022 USD, purchaser price"
325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing",0.472,0.028,0.5,3259A0,"All GHGs, kg CO2e/2022 USD, purchaser price"
325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,0.472,0.028,0.5,3259A0,"All GHGs, kg CO2e/2022 USD, purchaser price"
326111,Plastics Bag and Pouch Manufacturing,0.521,0.023,0.544,326110,"All GHGs, kg CO2e/2022 USD, purchaser price"
326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,0.521,0.023,0.544,326110,"All GHGs, kg CO2e/2022 USD, purchaser price"
326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,0.521,0.023,0.544,326110,"All GHGs, kg CO2e/2022 USD, purchaser price"
326121,Unlaminated Plastics Profile Shape Manufacturing,0.332,0.019,0.351,326120,"All GHGs, kg CO2e/2022 USD, purchaser price"
326122,Plastics Pipe and Pipe Fitting Manufacturing,0.332,0.019,0.351,326120,"All GHGs, kg CO2e/2022 USD, purchaser price"
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",0.441,0.019,0.46,326130,"All GHGs, kg CO2e/2022 USD, purchaser price"
326140,Polystyrene Foam Product Manufacturing,0.247,0.024,0.271,326140,"All GHGs, kg CO2e/2022 USD, purchaser price"
326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,0.318,0.042,0.36,326150,"All GHGs, kg CO2e/2022 USD, purchaser price"
326160,Plastics Bottle Manufacturing,0.553,0.025,0.579,326160,"All GHGs, kg CO2e/2022 USD, purchaser price"
326191,Plastics Plumbing Fixture Manufacturing,0.344,0.027,0.371,326190,"All GHGs, kg CO2e/2022 USD, purchaser price"
326199,All Other Plastics Product Manufacturing,0.344,0.027,0.371,326190,"All GHGs, kg CO2e/2022 USD, purchaser price"
326211,Tire Manufacturing (except Retreading),0.233,0.043,0.276,326210,"All GHGs, kg CO2e/2022 USD, purchaser price"
326212,Tire Retreading,0.233,0.043,0.276,326210,"All GHGs, kg CO2e/2022 USD, purchaser price"
326220,Rubber and Plastics Hoses and Belting Manufacturing,0.281,0.028,0.309,326220,"All GHGs, kg CO2e/2022 USD, purchaser price"
326291,Rubber Product Manufacturing for Mechanical Use,0.313,0.03,0.343,326290,"All GHGs, kg CO2e/2022 USD, purchaser price"
326299,All Other Rubber Product Manufacturing,0.313,0.03,0.343,326290,"All GHGs, kg CO2e/2022 USD, purchaser price"
327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",0.399,0.052,0.451,327100,"All GHGs, kg CO2e/2022 USD, purchaser price"
327120,Clay Building Material and Refractories Manufacturing,0.399,0.052,0.451,327100,"All GHGs, kg CO2e/2022 USD, purchaser price"
327211,Flat Glass Manufacturing,0.537,0.06,0.597,327200,"All GHGs, kg CO2e/2022 USD, purchaser price"
327212,Other Pressed and Blown Glass and Glassware Manufacturing,0.537,0.06,0.597,327200,"All GHGs, kg CO2e/2022 USD, purchaser price"
327213,Glass Container Manufacturing,0.537,0.06,0.597,327200,"All GHGs, kg CO2e/2022 USD, purchaser price"
327215,Glass Product Manufacturing Made of Purchased Glass,0.537,0.06,0.597,327200,"All GHGs, kg CO2e/2022 USD, purchaser price"
327310,Cement Manufacturing,3.846,0.078,3.924,327310,"All GHGs, kg CO2e/2022 USD, purchaser price"
327320,Ready-Mix Concrete Manufacturing,0.54,0.067,0.606,327320,"All GHGs, kg CO2e/2022 USD, purchaser price"
327331,Concrete Block and Brick Manufacturing,0.264,0.063,0.328,327330,"All GHGs, kg CO2e/2022 USD, purchaser price"
327332,Concrete Pipe Manufacturing,0.264,0.063,0.328,327330,"All GHGs, kg CO2e/2022 USD, purchaser price"
327390,Other Concrete Product Manufacturing,0.267,0.05,0.317,327390,"All GHGs, kg CO2e/2022 USD, purchaser price"
327410,Lime Manufacturing,1.56,0.063,1.623,327400,"All GHGs, kg CO2e/2022 USD, purchaser price"
327420,Gypsum Product Manufacturing,1.56,0.063,1.623,327400,"All GHGs, kg CO2e/2022 USD, purchaser price"
327910,Abrasive Product Manufacturing,0.134,0.053,0.187,327910,"All GHGs, kg CO2e/2022 USD, purchaser price"
327991,Cut Stone and Stone Product Manufacturing,0.148,0.047,0.195,327991,"All GHGs, kg CO2e/2022 USD, purchaser price"
327992,Ground or Treated Mineral and Earth Manufacturing,0.375,0.121,0.497,327992,"All GHGs, kg CO2e/2022 USD, purchaser price"
327993,Mineral Wool Manufacturing,0.339,0.053,0.393,327993,"All GHGs, kg CO2e/2022 USD, purchaser price"
327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,0.719,0.068,0.787,327999,"All GHGs, kg CO2e/2022 USD, purchaser price"
331110,Iron and Steel Mills and Ferroalloy Manufacturing,0.769,0.018,0.787,331110,"All GHGs, kg CO2e/2022 USD, purchaser price"
331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,0.343,0.017,0.36,331200,"All GHGs, kg CO2e/2022 USD, purchaser price"
331221,Rolled Steel Shape Manufacturing,0.343,0.017,0.36,331200,"All GHGs, kg CO2e/2022 USD, purchaser price"
331222,Steel Wire Drawing,0.343,0.017,0.36,331200,"All GHGs, kg CO2e/2022 USD, purchaser price"
331313,Alumina Refining and Primary Aluminum Production,1.003,0.014,1.018,331313,"All GHGs, kg CO2e/2022 USD, purchaser price"
331315,"Aluminum Sheet, Plate, and Foil Manufacturing",0.7,0.021,0.721,33131B,"All GHGs, kg CO2e/2022 USD, purchaser price"
331318,"Other Aluminum Rolling, Drawing, and Extruding",0.7,0.021,0.721,33131B,"All GHGs, kg CO2e/2022 USD, purchaser price"
331410,Nonferrous Metal (except Aluminum) Smelting and Refining,0.408,0.016,0.423,331410,"All GHGs, kg CO2e/2022 USD, purchaser price"
331420,"Copper Rolling, Drawing, Extruding, and Alloying",0.316,0.019,0.334,331420,"All GHGs, kg CO2e/2022 USD, purchaser price"
331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",0.414,0.018,0.431,331490,"All GHGs, kg CO2e/2022 USD, purchaser price"
331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",0.414,0.018,0.431,331490,"All GHGs, kg CO2e/2022 USD, purchaser price"
331511,Iron Foundries,0.349,0.021,0.369,331510,"All GHGs, kg CO2e/2022 USD, purchaser price"
331512,Steel Investment Foundries,0.349,0.021,0.369,331510,"All GHGs, kg CO2e/2022 USD, purchaser price"
331513,Steel Foundries (except Investment),0.349,0.021,0.369,331510,"All GHGs, kg CO2e/2022 USD, purchaser price"
331523,Nonferrous Metal Die-Casting Foundries,0.438,0.025,0.462,331520,"All GHGs, kg CO2e/2022 USD, purchaser price"
331524,Aluminum Foundries (except Die-Casting),0.438,0.025,0.462,331520,"All GHGs, kg CO2e/2022 USD, purchaser price"
331529,Other Nonferrous Metal Foundries (except Die-Casting),0.438,0.025,0.462,331520,"All GHGs, kg CO2e/2022 USD, purchaser price"
332111,Iron and Steel Forging,0.47,0.023,0.493,33211A,"All GHGs, kg CO2e/2022 USD, purchaser price"
332112,Nonferrous Forging,0.47,0.023,0.493,33211A,"All GHGs, kg CO2e/2022 USD, purchaser price"
332114,Custom Roll Forming,0.349,0.013,0.362,332114,"All GHGs, kg CO2e/2022 USD, purchaser price"
332117,Powder Metallurgy Part Manufacturing,0.47,0.023,0.493,33211A,"All GHGs, kg CO2e/2022 USD, purchaser price"
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",0.293,0.026,0.319,332119,"All GHGs, kg CO2e/2022 USD, purchaser price"
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",0.174,0.049,0.223,332200,"All GHGs, kg CO2e/2022 USD, purchaser price"
332216,Saw Blade and Handtool Manufacturing,0.174,0.049,0.223,332200,"All GHGs, kg CO2e/2022 USD, purchaser price"
332311,Prefabricated Metal Building and Component Manufacturing,0.246,0.017,0.262,332310,"All GHGs, kg CO2e/2022 USD, purchaser price"
332312,Fabricated Structural Metal Manufacturing,0.246,0.017,0.262,332310,"All GHGs, kg CO2e/2022 USD, purchaser price"
332313,Plate Work Manufacturing,0.246,0.017,0.262,332310,"All GHGs, kg CO2e/2022 USD, purchaser price"
332321,Metal Window and Door Manufacturing,0.195,0.026,0.221,332320,"All GHGs, kg CO2e/2022 USD, purchaser price"
332322,Sheet Metal Work Manufacturing,0.195,0.026,0.221,332320,"All GHGs, kg CO2e/2022 USD, purchaser price"
332323,Ornamental and Architectural Metal Work Manufacturing,0.195,0.026,0.221,332320,"All GHGs, kg CO2e/2022 USD, purchaser price"
332410,Power Boiler and Heat Exchanger Manufacturing,0.182,0.027,0.209,332410,"All GHGs, kg CO2e/2022 USD, purchaser price"
332420,Metal Tank (Heavy Gauge) Manufacturing,0.267,0.012,0.279,332420,"All GHGs, kg CO2e/2022 USD, purchaser price"
332431,Metal Can Manufacturing,0.302,0.016,0.318,332430,"All GHGs, kg CO2e/2022 USD, purchaser price"
332439,Other Metal Container Manufacturing,0.302,0.016,0.318,332430,"All GHGs, kg CO2e/2022 USD, purchaser price"
332510,Hardware Manufacturing,0.157,0.034,0.191,332500,"All GHGs, kg CO2e/2022 USD, purchaser price"
332613,Spring Manufacturing,0.219,0.014,0.233,332600,"All GHGs, kg CO2e/2022 USD, purchaser price"
332618,Other Fabricated Wire Product Manufacturing,0.219,0.014,0.233,332600,"All GHGs, kg CO2e/2022 USD, purchaser price"
332710,Machine Shops,0.262,0.016,0.278,332710,"All GHGs, kg CO2e/2022 USD, purchaser price"
332721,Precision Turned Product Manufacturing,0.222,0.026,0.248,332720,"All GHGs, kg CO2e/2022 USD, purchaser price"
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",0.222,0.026,0.248,332720,"All GHGs, kg CO2e/2022 USD, purchaser price"
332811,Metal Heat Treating,0.368,0.015,0.382,332800,"All GHGs, kg CO2e/2022 USD, purchaser price"
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",0.368,0.015,0.382,332800,"All GHGs, kg CO2e/2022 USD, purchaser price"
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",0.368,0.015,0.382,332800,"All GHGs, kg CO2e/2022 USD, purchaser price"
332911,Industrial Valve Manufacturing,0.146,0.027,0.173,33291A,"All GHGs, kg CO2e/2022 USD, purchaser price"
332912,Fluid Power Valve and Hose Fitting Manufacturing,0.146,0.027,0.173,33291A,"All GHGs, kg CO2e/2022 USD, purchaser price"
332913,Plumbing Fixture Fitting and Trim Manufacturing,0.126,0.045,0.171,332913,"All GHGs, kg CO2e/2022 USD, purchaser price"
332919,Other Metal Valve and Pipe Fitting Manufacturing,0.146,0.027,0.173,33291A,"All GHGs, kg CO2e/2022 USD, purchaser price"
332991,Ball and Roller Bearing Manufacturing,0.179,0.024,0.203,332991,"All GHGs, kg CO2e/2022 USD, purchaser price"
332992,Small Arms Ammunition Manufacturing,0.115,0.054,0.168,33299A,"All GHGs, kg CO2e/2022 USD, purchaser price"
332993,Ammunition (except Small Arms) Manufacturing,0.115,0.054,0.168,33299A,"All GHGs, kg CO2e/2022 USD, purchaser price"
332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",0.115,0.054,0.168,33299A,"All GHGs, kg CO2e/2022 USD, purchaser price"
332996,Fabricated Pipe and Pipe Fitting Manufacturing,0.212,0.026,0.238,332996,"All GHGs, kg CO2e/2022 USD, purchaser price"
332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.248,0.024,0.272,332999,"All GHGs, kg CO2e/2022 USD, purchaser price"
333111,Farm Machinery and Equipment Manufacturing,0.191,0.029,0.22,333111,"All GHGs, kg CO2e/2022 USD, purchaser price"
333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,0.052,0.068,0.12,333112,"All GHGs, kg CO2e/2022 USD, purchaser price"
333120,Construction Machinery Manufacturing,0.201,0.027,0.228,333120,"All GHGs, kg CO2e/2022 USD, purchaser price"
333131,Mining Machinery and Equipment Manufacturing,0.175,0.044,0.219,333130,"All GHGs, kg CO2e/2022 USD, purchaser price"
333132,Oil and Gas Field Machinery and Equipment Manufacturing,0.175,0.044,0.219,333130,"All GHGs, kg CO2e/2022 USD, purchaser price"
333241,Food Product Machinery Manufacturing,0.166,0.019,0.185,33329A,"All GHGs, kg CO2e/2022 USD, purchaser price"
333242,Semiconductor Machinery Manufacturing,0.13,0.02,0.15,333242,"All GHGs, kg CO2e/2022 USD, purchaser price"
333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",0.166,0.019,0.185,33329A,"All GHGs, kg CO2e/2022 USD, purchaser price"
333244,Printing Machinery and Equipment Manufacturing,0.166,0.019,0.185,33329A,"All GHGs, kg CO2e/2022 USD, purchaser price"
333249,Other Industrial Machinery Manufacturing,0.166,0.019,0.185,33329A,"All GHGs, kg CO2e/2022 USD, purchaser price"
333314,Optical Instrument and Lens Manufacturing,0.152,0.023,0.175,333314,"All GHGs, kg CO2e/2022 USD, purchaser price"
333316,Photographic and Photocopying Equipment Manufacturing,0.085,0.05,0.135,333316,"All GHGs, kg CO2e/2022 USD, purchaser price"
333318,Other Commercial and Service Industry Machinery Manufacturing,0.171,0.034,0.205,333318,"All GHGs, kg CO2e/2022 USD, purchaser price"
333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,0.184,0.025,0.21,333413,"All GHGs, kg CO2e/2022 USD, purchaser price"
333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,0.138,0.038,0.176,333414,"All GHGs, kg CO2e/2022 USD, purchaser price"
333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,0.156,0.028,0.184,333415,"All GHGs, kg CO2e/2022 USD, purchaser price"
333511,Industrial Mold Manufacturing,0.236,0.025,0.262,333511,"All GHGs, kg CO2e/2022 USD, purchaser price"
333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",0.184,0.026,0.21,333514,"All GHGs, kg CO2e/2022 USD, purchaser price"
333515,Cutting Tool and Machine Tool Accessory Manufacturing,0.184,0.023,0.207,33351B,"All GHGs, kg CO2e/2022 USD, purchaser price"
333517,Machine Tool Manufacturing,0.176,0.023,0.199,333517,"All GHGs, kg CO2e/2022 USD, purchaser price"
333519,Rolling Mill and Other Metalworking Machinery Manufacturing,0.184,0.023,0.207,33351B,"All GHGs, kg CO2e/2022 USD, purchaser price"
333611,Turbine and Turbine Generator Set Units Manufacturing,0.178,0.024,0.201,333611,"All GHGs, kg CO2e/2022 USD, purchaser price"
333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",0.163,0.016,0.179,333612,"All GHGs, kg CO2e/2022 USD, purchaser price"
333613,Mechanical Power Transmission Equipment Manufacturing,0.187,0.022,0.209,333613,"All GHGs, kg CO2e/2022 USD, purchaser price"
333618,Other Engine Equipment Manufacturing,0.273,0.024,0.297,333618,"All GHGs, kg CO2e/2022 USD, purchaser price"
333912,Air and Gas Compressor Manufacturing,0.158,0.02,0.177,333912,"All GHGs, kg CO2e/2022 USD, purchaser price"
333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",0.223,0,0.223,333914,"All GHGs, kg CO2e/2022 USD, purchaser price"
333921,Elevator and Moving Stairway Manufacturing,0.234,0.022,0.256,333920,"All GHGs, kg CO2e/2022 USD, purchaser price"
333922,Conveyor and Conveying Equipment Manufacturing,0.234,0.022,0.256,333920,"All GHGs, kg CO2e/2022 USD, purchaser price"
333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",0.234,0.022,0.256,333920,"All GHGs, kg CO2e/2022 USD, purchaser price"
333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",0.234,0.022,0.256,333920,"All GHGs, kg CO2e/2022 USD, purchaser price"
333991,Power-Driven Handtool Manufacturing,0.083,0.053,0.136,333991,"All GHGs, kg CO2e/2022 USD, purchaser price"
333992,Welding and Soldering Equipment Manufacturing,0.228,0.021,0.249,33399A,"All GHGs, kg CO2e/2022 USD, purchaser price"
333993,Packaging Machinery Manufacturing,0.113,0.023,0.136,333993,"All GHGs, kg CO2e/2022 USD, purchaser price"
333994,Industrial Process Furnace and Oven Manufacturing,0.168,0.022,0.19,333994,"All GHGs, kg CO2e/2022 USD, purchaser price"
333995,Fluid Power Cylinder and Actuator Manufacturing,0.182,0.021,0.202,33399B,"All GHGs, kg CO2e/2022 USD, purchaser price"
333996,Fluid Power Pump and Motor Manufacturing,0.182,0.021,0.202,33399B,"All GHGs, kg CO2e/2022 USD, purchaser price"
333997,Scale and Balance Manufacturing,0.228,0.021,0.249,33399A,"All GHGs, kg CO2e/2022 USD, purchaser price"
333999,All Other Miscellaneous General Purpose Machinery Manufacturing,0.228,0.021,0.249,33399A,"All GHGs, kg CO2e/2022 USD, purchaser price"
334111,Electronic Computer Manufacturing,0.03,0.028,0.058,334111,"All GHGs, kg CO2e/2022 USD, purchaser price"
334112,Computer Storage Device Manufacturing,0.04,0.031,0.071,334112,"All GHGs, kg CO2e/2022 USD, purchaser price"
334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,0.116,0.027,0.143,334118,"All GHGs, kg CO2e/2022 USD, purchaser price"
334210,Telephone Apparatus Manufacturing,0.051,0.045,0.096,334210,"All GHGs, kg CO2e/2022 USD, purchaser price"
334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,0.065,0.047,0.111,334220,"All GHGs, kg CO2e/2022 USD, purchaser price"
334290,Other Communications Equipment Manufacturing,0.038,0.042,0.08,334290,"All GHGs, kg CO2e/2022 USD, purchaser price"
334310,Audio and Video Equipment Manufacturing,0.043,0.038,0.081,334300,"All GHGs, kg CO2e/2022 USD, purchaser price"
334412,Bare Printed Circuit Board Manufacturing,0.08,0.019,0.098,33441A,"All GHGs, kg CO2e/2022 USD, purchaser price"
334413,Semiconductor and Related Device Manufacturing,0.188,0.028,0.215,334413,"All GHGs, kg CO2e/2022 USD, purchaser price"
334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",0.08,0.019,0.098,33441A,"All GHGs, kg CO2e/2022 USD, purchaser price"
334417,Electronic Connector Manufacturing,0.08,0.019,0.098,33441A,"All GHGs, kg CO2e/2022 USD, purchaser price"
334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,0.068,0.033,0.101,334418,"All GHGs, kg CO2e/2022 USD, purchaser price"
334419,Other Electronic Component Manufacturing,0.08,0.019,0.098,33441A,"All GHGs, kg CO2e/2022 USD, purchaser price"
334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,0.087,0.048,0.135,334510,"All GHGs, kg CO2e/2022 USD, purchaser price"
334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",0.052,0.019,0.071,334511,"All GHGs, kg CO2e/2022 USD, purchaser price"
334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",0.047,0.023,0.07,334512,"All GHGs, kg CO2e/2022 USD, purchaser price"
334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",0.048,0.015,0.063,334513,"All GHGs, kg CO2e/2022 USD, purchaser price"
334514,Totalizing Fluid Meter and Counting Device Manufacturing,0.063,0.021,0.084,334514,"All GHGs, kg CO2e/2022 USD, purchaser price"
334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,0.055,0.024,0.079,334515,"All GHGs, kg CO2e/2022 USD, purchaser price"
334516,Analytical Laboratory Instrument Manufacturing,0.078,0.024,0.102,334516,"All GHGs, kg CO2e/2022 USD, purchaser price"
334517,Irradiation Apparatus Manufacturing,0.097,0.038,0.135,334517,"All GHGs, kg CO2e/2022 USD, purchaser price"
334519,Other Measuring and Controlling Device Manufacturing,0.044,0.042,0.087,33451A,"All GHGs, kg CO2e/2022 USD, purchaser price"
334613,Blank Magnetic and Optical Recording Media Manufacturing,0.043,0.021,0.063,334610,"All GHGs, kg CO2e/2022 USD, purchaser price"
334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",0.043,0.021,0.063,334610,"All GHGs, kg CO2e/2022 USD, purchaser price"
335110,Electric Lamp Bulb and Part Manufacturing,0.099,0.074,0.173,335110,"All GHGs, kg CO2e/2022 USD, purchaser price"
335121,Residential Electric Lighting Fixture Manufacturing,0.138,0.047,0.185,335120,"All GHGs, kg CO2e/2022 USD, purchaser price"
335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",0.138,0.047,0.185,335120,"All GHGs, kg CO2e/2022 USD, purchaser price"
335129,Other Lighting Equipment Manufacturing,0.138,0.047,0.185,335120,"All GHGs, kg CO2e/2022 USD, purchaser price"
335210,Small Electrical Appliance Manufacturing,0.106,0.051,0.157,335210,"All GHGs, kg CO2e/2022 USD, purchaser price"
335220,Major Household Appliance Manufacturing,0.137,0.034,0.172,335220,"All GHGs, kg CO2e/2022 USD, purchaser price"
335311,"Power, Distribution, and Specialty Transformer Manufacturing",0.118,0.015,0.133,335311,"All GHGs, kg CO2e/2022 USD, purchaser price"
335312,Motor and Generator Manufacturing,0.133,0.019,0.152,335312,"All GHGs, kg CO2e/2022 USD, purchaser price"
335313,Switchgear and Switchboard Apparatus Manufacturing,0.153,0.021,0.174,335313,"All GHGs, kg CO2e/2022 USD, purchaser price"
335314,Relay and Industrial Control Manufacturing,0.12,0.018,0.138,335314,"All GHGs, kg CO2e/2022 USD, purchaser price"
335911,Storage Battery Manufacturing,0.311,0.026,0.337,335911,"All GHGs, kg CO2e/2022 USD, purchaser price"
335912,Primary Battery Manufacturing,0.046,0.057,0.103,335912,"All GHGs, kg CO2e/2022 USD, purchaser price"
335921,Fiber Optic Cable Manufacturing,0.219,0.016,0.235,335920,"All GHGs, kg CO2e/2022 USD, purchaser price"
335929,Other Communication and Energy Wire Manufacturing,0.219,0.016,0.235,335920,"All GHGs, kg CO2e/2022 USD, purchaser price"
335931,Current-Carrying Wiring Device Manufacturing,0.102,0.026,0.127,335930,"All GHGs, kg CO2e/2022 USD, purchaser price"
335932,Noncurrent-Carrying Wiring Device Manufacturing,0.102,0.026,0.127,335930,"All GHGs, kg CO2e/2022 USD, purchaser price"
335991,Carbon and Graphite Product Manufacturing,0.347,0.016,0.363,335991,"All GHGs, kg CO2e/2022 USD, purchaser price"
